raMean,decMean,Dist,Bmag,BmagHyp,ImagHyp,modzHyp,mod0Hyp,logd25Hyp,logr25Hyp,logdcHyp,PAHyp,BmagHypC,ImagHypC,U-BHypC,B-VHypC,Jmag2,Hmag2,Kmag2,a_b,PAK,BmagGWGC,maj,min,PAGWGC,DistGWGC,Kmag2MPZ,Bmag2MPZ,zsp2MPZ,zph2MPZ,Flag,MajorRad,MinorRad,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,dist/DLR,dist,TransientRA,TransientDEC,TransientName,TransientClass,GLADE_redshift,GLADE_redshift_flag,GLADE_source,objID,objName,objAltName1,objAltName2,objAltName3,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD
82.481133,44.577446,143.219,13.03,15.62,,35.78,,0.95,0.23,1.14,126.5,13.03,,,,12.17,11.358,10.856,1.7857142857142856,-35.0,,0.9366666666666668,0.5245333333333334,,,10.671,13.526,0.03217,0.023195,0,28.1,15.736000000000002,WISEA J052955.51+443439.2,G,9644.0,0.032169,SUN,,0.04019268771769049,0.6341071856458833,82.48126473861866,44.57759506412664,ZTF18acruvxz,,0.03262555808241644,SPEC,True,161490824813263725,PSO J052955.516+443439.267,,,,982474000059582,242511033460930,0,17458213361033,16149,1,2240,18,0.451324452135083,982474,56464,3,461692928,55,82.48131927,44.57757426,0.0010000000474974513,0.0010000000474974513,0.0031999999191612005,0.0032500000670552254,56222.82195602,2.2251999378204346,0.09320401531660137,0.7061767135439383,0.7018742485496567,84.25914321922909,21.28799868535629,165.07912818542223,5.698654634711785,,5,62,12,10,13,14,13,1210307000011304,1,1,6413,2523187800392603917,4366074,82.48132306,44.57757504,0.0014679499436169863,0.0014210999943315983,56295.3352941,17.937400817871094,0.0028329999186098576,17.389699935913086,0.0011790000135079026,15.65719985961914,0.002245000097900629,35667973,128,196608,11,2188.389892578125,3216.35009765625,0.005871819797903299,0.005684440024197102,1.1539599895477295,1.133080005645752,-79.01349639892578,0.5173310041427612,0.0,0.9995980262756348,0.9995980262756348,6.517340183258057,0.2670060098171234,-0.0012453399831429124,0.2812289893627167,8.061059951782227,1.1308499574661255,0.00024268700508400798,6.874730047456978e-07,0.00040189598803408444,4.737480026051344e-07,0.8886150121688843,2.9999899864196777,0.001982009969651699,4.44864008386503e-06,20.152599334716797,688.0,23.028900146484375,-2.2186700476822807e-08,5.912700089538703e-07,25.009000778198242,0.2499990016222,6413,2523206319754713357,4435064,82.48131927,44.57756801,0.0010648700408637524,0.0009177359752357006,56222.7986007,17.125600814819336,0.0018909999635070562,16.547700881958008,0.0008769999840296805,14.861800193786621,0.0015820000553503633,35667973,128,196608,10,2188.47998046875,3216.239990234375,0.004259500186890364,0.0036709499545395374,1.32778000831604,1.1711399555206299,-42.873600006103516,0.20047099888324738,0.0,0.9996209740638733,0.9996209740638733,16.12779998779297,0.2831070125102997,-0.007759959902614355,0.2936350107192993,8.600890159606934,1.1504600048065186,0.0005125559982843697,9.693540050648153e-07,0.0008728309767320752,7.654829801140295e-07,0.8952469825744629,2.9999899864196777,0.0041234600357711315,6.524499895022018e-06,21.502199172973633,560.0,38.16019821166992,-3.5603299863851134e-08,7.39024983431591e-07,25.03190040588379,0.2499990016222,6413,2523210533922937101,4450763,82.4813297,44.57758131,0.0007767049828544259,0.0007340519805438817,56523.6719713,16.74679946899414,0.0014600000577047467,16.074499130249023,0.0004529999860096723,14.309300422668457,0.0011780000058934093,35667973,128,196608,12,2188.35009765625,3216.429931640625,0.0031068299431353807,0.0029362200293689966,1.2333400249481201,1.219849944114685,-17.201200485229492,0.3698369860649109,0.0,0.9995880126953125,0.9995880126953125,21.066200256347656,0.31105101108551025,0.0001425969967385754,0.3217880129814148,8.680800437927246,1.1857099533081055,0.0007265770109370351,1.060889985637914e-06,0.0013495399616658688,6.112759933785128e-07,0.8908259868621826,2.9999899864196777,0.0068593998439610004,8.079459803411737e-06,21.70199966430664,1380.0,33.12689971923828,-7.546090330379229e-08,8.027139983823872e-07,25.024799346923828,0.2499990016222,6413,2523196903844223245,4399987,82.48131413,44.57757426,0.0007590859895572066,0.0007150779711082578,55928.9243916,16.441699981689453,0.00171999994199723,15.743000030517578,0.0005699999746866524,13.889900207519531,0.001408000010997057,35667973,128,196608,12,2188.530029296875,3216.27001953125,0.0030363400001078844,0.002860310021787882,1.0466099977493286,1.0047399997711182,-80.1259994506836,0.40808001160621643,0.0,0.9970570206642151,0.9970570206642151,19.579500198364258,0.22232699394226074,-2.2828200599178672e-05,0.228876993060112,8.506019592285156,1.0827200412750244,0.0009623459773138165,1.6548400481042336e-06,0.0018314500339329243,1.0439199513712083e-06,0.8689860105514526,2.5,0.01009329967200756,1.4209300388756674e-05,21.265100479125977,660.0,28.87540054321289,-1.813940002648451e-07,1.719879946904257e-06,25.030799865722656,0.25,6413,2523187559605999885,4365177,82.48131261,44.57756829,0.0011179300490766764,0.001035319990478456,55809.9844487,16.247699737548828,0.0030559999868273735,15.508299827575684,0.0005489999894052744,13.73270034790039,0.0023950000759214163,102776839,128,196608,12,2188.52001953125,3216.2099609375,0.004471709951758385,0.004141250159591436,0.850741982460022,0.8281630277633667,-43.060298919677734,0.9501500129699707,0.0,0.9976019859313965,0.9976019859313965,104.51499938964844,0.1692260056734085,0.0009942069882526994,0.17232200503349304,6.609789848327637,1.0195499658584595,0.0011505699949339032,3.51565995515557e-06,0.0022734899539500475,1.2477900099838735e-06,0.8527560234069824,2.25,0.011665700003504753,2.7936399419559166e-05,16.524499893188477,590.0,33.29869842529297,-2.445200095735345e-07,3.824459781753831e-06,25.060400009155273,0.2500010132789612,0.0001640793453927252,0.8419990539550781,0.4732017517089844,0.3314990997314453,0.23470020294189453,0.0014694114481110096,0.0009870855886461027,0.000728085818065115,0.0007913917863547586,1.7325000762939453,1.6859006881713867,1.7651987075805664,1.8530998229980469,1.775599479675293,62.85399151057682
